,title,url
1524,Moose Representation for Normal Derivatives and Directional Derivatives,https://github.com/idaholab/moose/discussions/25015
1525,Compile Error in libmesh on cluster,https://github.com/idaholab/moose/discussions/24970
1526,*** ERROR *** Cyclic dependency detected in object ordering: burgers <- ini_stress <- burgers,https://github.com/idaholab/moose/discussions/24999
1527,Calculation of strain energy density with the eigen strains,https://github.com/idaholab/moose/discussions/24853
1528,define a global variable that needs to be updated after every substep,https://github.com/idaholab/moose/discussions/24995
1529,has signature for Assembly.cacheResidual/Jacobian() changed recently?,https://github.com/idaholab/moose/discussions/24987
1530,modeling a multi phase multi-shape initial condition,https://github.com/idaholab/moose/discussions/16771
1531,"A better way to export many ""PointValue"" to csv?",https://github.com/idaholab/moose/discussions/17163
1532,How to start a phase field fracture analysis?,https://github.com/idaholab/moose/discussions/17169
1533,Python error while building MOOSE,https://github.com/idaholab/moose/discussions/17180
1534,Spherical Precipitate inside a matrix Mesh?,https://github.com/idaholab/moose/discussions/16479
1535,Defining two phase material for crystal plasticity,https://github.com/idaholab/moose/discussions/17014
1536,moose compiling issue on HPC,https://github.com/idaholab/moose/discussions/17146
1537,Question about Rattlesnake capabilities,https://github.com/idaholab/moose/discussions/17167
1538,Access a mesh variable from within a Function object,https://github.com/idaholab/moose/discussions/17107
1539,Possible bug stork.sh script,https://github.com/idaholab/moose/discussions/17152
1540,How to add the value of variable in other nodes into the kernel in the current node,https://github.com/idaholab/moose/discussions/21584
1541,FEM thermal radiation,https://github.com/idaholab/moose/discussions/21595
1542,How to add gravity to airflow FEM simulation,https://github.com/idaholab/moose/discussions/21495
1543,A question about self define kernel,https://github.com/idaholab/moose/discussions/21587
1544,Output of shear stress in CrystalPlasticitySlipRateGS,https://github.com/idaholab/moose/discussions/21507
1545,Cyclic dependency detected in object ordering,https://github.com/idaholab/moose/discussions/21524
1546,Error when reading second order (tet10) tetgen mesh files.,https://github.com/idaholab/moose/discussions/21574
1547,Diffusion Controlled Evaporation with Displacement / Node Deactivation Approach,https://github.com/idaholab/moose/discussions/21443
1548,Confusion about some basic concepts,https://github.com/idaholab/moose/discussions/21583
1549,How to transfer a Variable to a ArrayVariableAux  component,https://github.com/idaholab/moose/discussions/21577
1550,Tracking the radius(or area) and amount of bubbles(circles) in a phase filed model,https://github.com/idaholab/moose/discussions/28363
1551,Coupling the thermal field to phase-field and Navier-Stokes,https://github.com/idaholab/moose/discussions/29770
1552,Use An App Created on Another Machine,https://github.com/idaholab/moose/discussions/29768
1553,Activate new block after some time,https://github.com/idaholab/moose/discussions/27852
1554,MOOSE Electromangetics Module Transient 3D Capabilities,https://github.com/idaholab/moose/discussions/29760
1555,The new grains generated by nucleation do not grow further by storing deformation energy based on dislocation density evolution,https://github.com/idaholab/moose/discussions/29723
1556,SuperLU in Electromagnetics module,https://github.com/idaholab/moose/discussions/29707
1557,Timoshenko beam element,https://github.com/idaholab/moose/discussions/29756
1558,Extrusion of element type QUADSHELL4 error,https://github.com/idaholab/moose/discussions/29753
1559,granularity of multiapp transfer and update,https://github.com/idaholab/moose/discussions/29740
1560,"Is there a detailed introduction to the coupling mechanism and parallel computing algorithms in MOOSE, as well as the theory of solving large sparse matrices",https://github.com/idaholab/moose/discussions/27970
1561,Unable to start Peacock,https://github.com/idaholab/moose/discussions/27969
1562,New boundary creation at intersection of two boundaries,https://github.com/idaholab/moose/discussions/27961
1563,Default syntax-block type for own syntax,https://github.com/idaholab/moose/discussions/27960
1564,Implementation of inclination dependence of the GB energies through $\gamma$ in New phase-field model by Moelans in 2022,https://github.com/idaholab/moose/discussions/26842
1565,Materials System shared among the other systems,https://github.com/idaholab/moose/discussions/27963
1566,Crack does not propagate with XFEM 3D,https://github.com/idaholab/moose/discussions/27946
1567,How to get the consumed CPU time in each time step?,https://github.com/idaholab/moose/discussions/27954
1568,Contravariant basis vectors in Shell Element,https://github.com/idaholab/moose/discussions/27038
1569,"There is nucleation signal, but the corresponding reserved order parameter can not be observed",https://github.com/idaholab/moose/discussions/27935
1570,General Implementation of Generalized-alpha time integration method,https://github.com/idaholab/moose/discussions/29683
1571,how to model inlet and outlet in a flow channel,https://github.com/idaholab/moose/discussions/29715
1572,Mesh local refinement and restart,https://github.com/idaholab/moose/discussions/29726
1573,CFD simulation of a converging diverging nozzle using argon,https://github.com/idaholab/moose/discussions/29692
1574,PorousFlowMassVolumetricExpansion is not working with Solid mechanics,https://github.com/idaholab/moose/discussions/29682
1575,How to use MOOSE to deeply couple an external thermal program with an external neutronics program,https://github.com/idaholab/moose/discussions/29722
1576,"Performing the setup tests I reach max failures, all by timout",https://github.com/idaholab/moose/discussions/29716
1577,How to turn off Jacobian check?,https://github.com/idaholab/moose/discussions/29712
1578,Assigning multiple material properties to diffused interfaces,https://github.com/idaholab/moose/discussions/29610
1579,Optimizing input file for faster 3d D phase-field simulation,https://github.com/idaholab/moose/discussions/29658
1580,"How get Node id, element id and id of quadrature point from Aux kernel ?",https://github.com/idaholab/moose/discussions/24152
1581,SolidMaterialProperties dependency on solid temperature in THM,https://github.com/idaholab/moose/discussions/24156
1582,gmsh with 1D lower dimensional elements into a 3D mesh,https://github.com/idaholab/moose/discussions/24174
1583,output the Extreme Value of material defined on surface,https://github.com/idaholab/moose/discussions/24162
1584,malamute melt pool 3d example,https://github.com/idaholab/moose/discussions/24027
1585,"moving non-conforming meshes, and/or overset capabilities",https://github.com/idaholab/moose/discussions/24154
1586,"In PP or VPP, display matrix results with changeable size",https://github.com/idaholab/moose/discussions/24161
1587,[Mesh] Meshing a small cubic within a big cubic,https://github.com/idaholab/moose/discussions/24158
1588,Use the code autocomplete in VS Code,https://github.com/idaholab/moose/discussions/24153
1589,Whether thermal expansion and creep can be used together？,https://github.com/idaholab/moose/discussions/24131
1590,"Help understanding differences between ""BreakBoundaryOnSubdomainGenerator"" and ""BreakMeshByBlockGenerator""",https://github.com/idaholab/moose/discussions/25624
1591,Questions about grain growth problem.,https://github.com/idaholab/moose/discussions/25600
1592,A 'DarcyPressure' is not a regidtered object.,https://github.com/idaholab/moose/discussions/25626
1593,Unexpected results with PorousFlowSink,https://github.com/idaholab/moose/discussions/25613
1594,Interplay between the Phase Field module and the Tensor Mechanics module,https://github.com/idaholab/moose/discussions/25615
1595,"Failed run_tests: signal_handler.test_signal, ""ValueError: seek of closed file""",https://github.com/idaholab/moose/discussions/25610
1596,Pressure is not a registered object,https://github.com/idaholab/moose/discussions/25619
1597,Periodic boundaries not identified in distributed mesh,https://github.com/idaholab/moose/discussions/25618
1598,Eigenstrain derivative for ComputeMeanThermalExpansionFunctionEigenstrain,https://github.com/idaholab/moose/discussions/25620
1599,Use of displaced mesh within transfers and SAM,https://github.com/idaholab/moose/discussions/25604
1600,Converting a 2D problem into 3D,https://github.com/idaholab/moose/discussions/26245
1601,CUDA  question,https://github.com/idaholab/moose/discussions/26233
1602,Homogenization issue 3D,https://github.com/idaholab/moose/discussions/26259
1603,hht_alpha  value,https://github.com/idaholab/moose/discussions/26257
1604,ERROR: singular Jacobian,https://github.com/idaholab/moose/discussions/26253
1605,splitting mesh problems,https://github.com/idaholab/moose/discussions/26258
1606,Negative Jocobian while reading mesh files,https://github.com/idaholab/moose/discussions/26136
1607,The maximum eigenvalue is negative when solving neutron k-Eigenvalue problems,https://github.com/idaholab/moose/discussions/26234
1608,Assertion `neighbor' failed Should be non-null,https://github.com/idaholab/moose/discussions/26206
1609,FiniteStrainCrystalPlasticity: Constitutive failure,https://github.com/idaholab/moose/discussions/26248
1610,A postprocessor for outputting the quadrature rule used in MOOSE,https://github.com/idaholab/moose/discussions/24653
1611,Question about the pressure in THM,https://github.com/idaholab/moose/discussions/24529
1612,Manipulating the values sampled by VectorProcessor by a Matrix,https://github.com/idaholab/moose/discussions/24658
1613,Suggestions of coupling interface functionality to Auxkernels or BCs or UserObject?,https://github.com/idaholab/moose/discussions/24654
1614,Courant Number in Finite Volume Navier Stokes,https://github.com/idaholab/moose/discussions/24093
1615,How do I get the thermal conductivity on the other side of the gap？,https://github.com/idaholab/moose/discussions/24613
1616,Packed Column,https://github.com/idaholab/moose/discussions/24659
1617,How to apply constant velocity on blocks,https://github.com/idaholab/moose/discussions/24640
1618,Question about Adaptivity block setting in MOOSE,https://github.com/idaholab/moose/discussions/24657
1619,What is the best way to constrain the composition while using CALPHAD type free energy ?,https://github.com/idaholab/moose/discussions/24629
1620,How to let the sub-apps on other processors print log,https://github.com/idaholab/moose/discussions/25312
1621,Terminal crash when compiling,https://github.com/idaholab/moose/discussions/25302
1622,Error when providing an initial condition to an array variable,https://github.com/idaholab/moose/discussions/25306
1623,How to not output some variables in output file,https://github.com/idaholab/moose/discussions/25291
1624,Get current time step,https://github.com/idaholab/moose/discussions/25304
1625,Enforce rigid body motion for a block,https://github.com/idaholab/moose/discussions/25299
1626,[Hot to get coordinates],https://github.com/idaholab/moose/discussions/25301
1627,A few questions on system-level installation of MOOSE on an HPC vs Single-User installation (i.e following regular Linux installation instructions),https://github.com/idaholab/moose/discussions/25286
1628,Lumped model heat structure maximum temperature too high,https://github.com/idaholab/moose/discussions/25263
1629,boundary_id_offset,https://github.com/idaholab/moose/discussions/25292
1630,How to set up a block as a heat source with constant power (unit: W/m^3),https://github.com/idaholab/moose/discussions/23811
1631,Using getFunctionByName,https://github.com/idaholab/moose/discussions/23806
1632,Questions about Exodus file,https://github.com/idaholab/moose/discussions/23754
1633,An unexpected error about the boundary setting in the mesh,https://github.com/idaholab/moose/discussions/23778
1634,Still Executing ......................................................................,https://github.com/idaholab/moose/discussions/23799
1635,Where to find simple development case except 'examples' in official website?,https://github.com/idaholab/moose/discussions/23798
1636,How to describe source term in diffusion function?,https://github.com/idaholab/moose/discussions/23783
1637,Compile moose in workstatoin server,https://github.com/idaholab/moose/discussions/23786
1638,Cylinder in a Channel Benchmark,https://github.com/idaholab/moose/discussions/23781
1639,MultiPhase modeling error...,https://github.com/idaholab/moose/discussions/23780
1640,permission for external user on HPC,https://github.com/idaholab/moose/discussions/26024
1641,A question about reading ABAQUS INP,https://github.com/idaholab/moose/discussions/26089
1642,MPI Error in MOOSE,https://github.com/idaholab/moose/discussions/26064
1643,PorousFlow Unexpected Mass Balance Results,https://github.com/idaholab/moose/discussions/26059
1644,How to run MOOSE in parallel mode?,https://github.com/idaholab/moose/discussions/26085
1645,Flow field velocity and pressure motion problem,https://github.com/idaholab/moose/discussions/26037
1646,Using a Moose Action Instead of [Mesh] in Input,https://github.com/idaholab/moose/discussions/26012
1647,A 'AnisoHeatConductionMaterial' is not a registered object.,https://github.com/idaholab/moose/discussions/26035
1648,How to get a sum of element average values with element IDs,https://github.com/idaholab/moose/discussions/26000
1649,Unexpected negative and asymmetry variable values,https://github.com/idaholab/moose/discussions/26078
1650,Deleting elements in tensor mechanics,https://github.com/idaholab/moose/discussions/16387
1651,How to avoid the bubble on the boundary using MultiSmoothCircleIC,https://github.com/idaholab/moose/discussions/17201
1652,How can I create a austenite growing in to pearlite microstructure?,https://github.com/idaholab/moose/discussions/17212
1653,Porous media module: to output final permeability field from different reads,https://github.com/idaholab/moose/discussions/17253
1654,Calculation of reaction forces on the loading boundary,https://github.com/idaholab/moose/discussions/16945
1655,Switch DirichletBC to NeumannBC on the same boundary,https://github.com/idaholab/moose/discussions/17238
1656,Thank you for mesh-only plaintext info,https://github.com/idaholab/moose/discussions/17244
1657,FileMesh vs. FileMeshGenerator,https://github.com/idaholab/moose/discussions/17225
1658,How to perform distributed-mesh computation?,https://github.com/idaholab/moose/discussions/17200
1659,[XFEM][Moving interface],https://github.com/idaholab/moose/discussions/17162
1660,CoupledVarThresholdElementSubdomainModifier,https://github.com/idaholab/moose/discussions/18733
1661,Errors from new version of MOOSE&SAM,https://github.com/idaholab/moose/discussions/19284
1662,Plasticity models - General questions,https://github.com/idaholab/moose/discussions/19232
1663,Tests fail when adding some files to ADDITIONAL_APP_OBJECTS in the Makefile,https://github.com/idaholab/moose/discussions/19267
1664,Piecewise constant material assignment given elemental centroid,https://github.com/idaholab/moose/discussions/19094
1665,LibMesh Update,https://github.com/idaholab/moose/discussions/19270
1666,October 2021 Newsletter,https://github.com/idaholab/moose/discussions/19271
1667,Make a sincere request for help about conda,https://github.com/idaholab/moose/discussions/19216
1668,Automatic Different for Hydro-mechanical simulation,https://github.com/idaholab/moose/discussions/19188
1669,MOOSE users at UK universities?,https://github.com/idaholab/moose/discussions/18827
1670,Solve Did NOT Converge when the BC for simple diffusion problem is large,https://github.com/idaholab/moose/discussions/23828
1671,Continuity of the solution across material blocks,https://github.com/idaholab/moose/discussions/23511
1672,Contact convergence problem,https://github.com/idaholab/moose/discussions/23655
1673,error:0A000152:SSL routines::unsafe legacy renegotiation disabled,https://github.com/idaholab/moose/discussions/23826
1674,Cannot make a moosebased App on a linux cluster,https://github.com/idaholab/moose/discussions/23825
1675,A problem with “stochastic”,https://github.com/idaholab/moose/discussions/23812
1676,multiapp transfer vpp of type ElementValueSampler,https://github.com/idaholab/moose/discussions/22482
1677,The following material properties are declared on block 2 by multiple materials,https://github.com/idaholab/moose/discussions/21477
1678,Problem with ComputeCrackedStress,https://github.com/idaholab/moose/discussions/23813
1679,No module named 'packaging',https://github.com/idaholab/moose/discussions/23815
1680,How to add  '-std=c++17'  to compiler flags,https://github.com/idaholab/moose/discussions/24957
1681,A 'BarrierFunctionMaterial' is not a registered object.,https://github.com/idaholab/moose/discussions/24955
1682,Rainfall induced stability in porous flow using tensormechanics module,https://github.com/idaholab/moose/discussions/24087
1683,How to add irradiation growth model,https://github.com/idaholab/moose/discussions/24912
1684,Can I modify the number of edges?,https://github.com/idaholab/moose/discussions/24913
1685,Which module should be used for creep calculation under the generalized plane strain assumption?,https://github.com/idaholab/moose/discussions/24928
1686,June 2023 Newsletter,https://github.com/idaholab/moose/discussions/24952
1687,TimePeriod in controls,https://github.com/idaholab/moose/discussions/24926
1688,Mesh Adaptivity and J2 Plasticity,https://github.com/idaholab/moose/discussions/24943
1689,gcc optimization,https://github.com/idaholab/moose/discussions/24937
1690,Large flunctuations of velocities on the fixed boundary,https://github.com/idaholab/moose/discussions/28958
1691,"section '[FluidProperty]' does not have an associated ""Action"".",https://github.com/idaholab/moose/discussions/28913
1692,How to Restart with the Tensor Mechanics Master Action System,https://github.com/idaholab/moose/discussions/28944
1693,Finite Strain and in echelon dynamics test,https://github.com/idaholab/moose/discussions/28865
1694,Difference in function boundary condition solution to expected values,https://github.com/idaholab/moose/discussions/28735
1695,Constraints for array variable on boundaries,https://github.com/idaholab/moose/discussions/28860
1696,How to Update Boundary Name Dynamically During a Simulation in MOOSE,https://github.com/idaholab/moose/discussions/28849
1697,Equations of States Methods Missing,https://github.com/idaholab/moose/discussions/28920
1698,I Get the Following Error When Performing Make -j 6 in the modules folder of MOOSE.,https://github.com/idaholab/moose/discussions/28934
1699,Transferring Field Between FEM and FVM in MOOSE MultiApp Structure,https://github.com/idaholab/moose/discussions/28949
1700,M1 and M2 chips,https://github.com/idaholab/moose/discussions/21332
1701,Tensor Mechanics Action ignoring block restriction?,https://github.com/idaholab/moose/discussions/21298
1702,Phase-field crystal in MOOSE,https://github.com/idaholab/moose/discussions/21333
1703,Problem with downloaded mumps using update_and_rebuild_petsc.sh,https://github.com/idaholab/moose/discussions/21335
1704,MOOSE Installation,https://github.com/idaholab/moose/discussions/21347
1705,[Multiapps][3D -> 2D],https://github.com/idaholab/moose/discussions/21210
1706,The problem of lithium ion diffusivity input in different directions,https://github.com/idaholab/moose/discussions/21317
1707,"For Automatic Periodic Boundary Detection, can it use AuxVariables? It is only Variables System.",https://github.com/idaholab/moose/discussions/21354
1708,ld: library not found for -lemutls_w,https://github.com/idaholab/moose/discussions/21351
1709,Build issues in libmesh: Undefined reference to HDF components,https://github.com/idaholab/moose/discussions/21336
1710,"CoupledVarThresholdElementSubdomainModifier: x, y, z dependence",https://github.com/idaholab/moose/discussions/20064
1711,Error: bad X server connection; trying to run & visualize w/ peacock on Windows 10 WSL,https://github.com/idaholab/moose/discussions/20067
1712,periodic_dirac_kernel,https://github.com/idaholab/moose/discussions/20055
1713,Plastic models of soils,https://github.com/idaholab/moose/discussions/20026
1714,Unusual P-F Runtime Error,https://github.com/idaholab/moose/discussions/19088
1715,Anisotropic and Rate independent phase field fracture,https://github.com/idaholab/moose/discussions/20005
1716,libmesh build error on INL cluster,https://github.com/idaholab/moose/discussions/20051
1717,NSFVMomentumAdvection object mass is not completely bounded by INSFVBCs,https://github.com/idaholab/moose/discussions/19973
1718,Output mesh element volume in FV kernels,https://github.com/idaholab/moose/discussions/20014
1719,libMesh Update (2021.11.11),https://github.com/idaholab/moose/discussions/19532
1720,Stress intensity boundary conditions,https://github.com/idaholab/moose/discussions/23120
1721,"A 2D mesh with circular region, and applying a constant force on the circle",https://github.com/idaholab/moose/discussions/23477
1722,VectorPostprocessor output as a boundary condition,https://github.com/idaholab/moose/discussions/23582
1723,Unable to run phase-field fracture simulations using spectral decomposition of strain energy,https://github.com/idaholab/moose/discussions/18265
1724,Unrealistic results in 3D simulation,https://github.com/idaholab/moose/discussions/23676
1725,Issue in transferring data in Multiapp module,https://github.com/idaholab/moose/discussions/20081
1726,Accessing View Factor Study inside GrayDiffuseRadiation,https://github.com/idaholab/moose/discussions/23696
1727,Tensor Material Component Notation,https://github.com/idaholab/moose/discussions/23674
1728,Plasticity Hardening Model,https://github.com/idaholab/moose/discussions/23621
1729,Convergence problem solving Current continuity Eq. by MatDiffusion kernel,https://github.com/idaholab/moose/discussions/23578
1730,Format of PETSc syntax for use in MOOSE,https://github.com/idaholab/moose/discussions/27426
1731,How to make a subclass that can take a modified FEProblemSolve::solve() into it?,https://github.com/idaholab/moose/discussions/27695
1732,Griffin Level 4 Cross Section Test Failures,https://github.com/idaholab/moose/discussions/27700
1733,crank-nicolson fails to converge at the initial step,https://github.com/idaholab/moose/discussions/27547
1734,Jacobian calculation with respect to two variables,https://github.com/idaholab/moose/discussions/27557
1735,Time variable in ParsedFunction not working,https://github.com/idaholab/moose/discussions/27708
1736,Create node set from post adaptivity mesh failure,https://github.com/idaholab/moose/discussions/27707
1737,Extracting data from exoudsiie,https://github.com/idaholab/moose/discussions/27508
1738,Issue about using MPI for Multiapp,https://github.com/idaholab/moose/discussions/27705
1739,POD Reduced Basis Surrogate Example Fails in Parallel,https://github.com/idaholab/moose/discussions/27698
1740,An issue of conda moose environment installation,https://github.com/idaholab/moose/discussions/20497
1741,Performing Initial Adaptivity and user-object or post-processor?,https://github.com/idaholab/moose/discussions/20490
1742,Elemental value output in postprocessor,https://github.com/idaholab/moose/discussions/20495
1743,Interpolate from CSV,https://github.com/idaholab/moose/discussions/20480
1744,Solve did not converge after a specific time step,https://github.com/idaholab/moose/discussions/20478
1745,unit and num processors,https://github.com/idaholab/moose/discussions/20464
1746,Virtual element,https://github.com/idaholab/moose/discussions/20462
1747,No module named 'hit',https://github.com/idaholab/moose/discussions/20437
1748,February 2022 News,https://github.com/idaholab/moose/discussions/20438
1749,Field Split Preconditioner or Physics Based Preconditioner,https://github.com/idaholab/moose/discussions/20274
1750,errors when update and rebuild libmesh,https://github.com/idaholab/moose/discussions/22720
1751,Help understanding how vector variables are handled in auxkernels,https://github.com/idaholab/moose/discussions/22895
1752,How to add TensorMechanics into eigenvalue calculation,https://github.com/idaholab/moose/discussions/22721
1753,libmesh-config missing after the installation via conda,https://github.com/idaholab/moose/discussions/22911
1754,Nodal field question,https://github.com/idaholab/moose/discussions/22885
1755,Why are the inelastic models inactivated after cracking in smeared cracking model?,https://github.com/idaholab/moose/discussions/22894
1756,[PorousFlow] why a small amount of rainfall flooded the model (PorousFlowSink),https://github.com/idaholab/moose/discussions/22867
1757,How to output the assigned area to each node for integrated BCs?,https://github.com/idaholab/moose/discussions/22878
1758,PorousFlow: constant field of energy source,https://github.com/idaholab/moose/discussions/22896
1759,A conjugate heat transfer problem about TH module.,https://github.com/idaholab/moose/discussions/22843
1760,How to Solve a 4th-Order Partial Differential Equation in MOOSE,https://github.com/idaholab/moose/discussions/28788
1761,Thermal expansion to a plastic material,https://github.com/idaholab/moose/discussions/28776
1762,"Error : ""The variable must be elemental"" for ForcingFunctionAux AuxKernel - With a digression into Functors",https://github.com/idaholab/moose/discussions/28627
1763,How to run axisymmetric heat conduction simulation,https://github.com/idaholab/moose/discussions/28803
1764,Question about output analysis of PF simulations,https://github.com/idaholab/moose/discussions/24720
1765,Choice of Framework for Precipitate Growth,https://github.com/idaholab/moose/discussions/28792
1766,Extending kks_mechanics example to 2D,https://github.com/idaholab/moose/discussions/28796
1767,2020 darcy_thermo_mech example: Windows line endings issue,https://github.com/idaholab/moose/discussions/28783
1768,Difficulty Converging Nonlinear Residuals with Relative Permeability (Corey/FLAC) in Draining Pit Simulation,https://github.com/idaholab/moose/discussions/28711
1769,How can I add external C++ libraries to use in MOOSE?,https://github.com/idaholab/moose/discussions/28769
1770,Error when building a new app on HPC,https://github.com/idaholab/moose/discussions/26866
1771,Issue with SuperLU when rebuilding PETSC,https://github.com/idaholab/moose/discussions/26895
1772,bin/sh: /home/emmanuel324/projects/moose/libmesh/installed/contrib/bin/libmesh-config: No such file or directory,https://github.com/idaholab/moose/discussions/26091
1773,Guidance on Derivatives for Concentration-Based Density Equation,https://github.com/idaholab/moose/discussions/26753
1774,Re-installing MOOSE Conda environment: Installation taking 1hr+ to solve environment,https://github.com/idaholab/moose/discussions/26885
1775,PorousFlow Density driven flow,https://github.com/idaholab/moose/discussions/26887
1776,Use ADSideVectorDiffusiveFluxIntegral,https://github.com/idaholab/moose/discussions/26886
1777,The meaning of solver parameter 'l-tol',https://github.com/idaholab/moose/discussions/26883
1778,Docker Run Tests Failure,https://github.com/idaholab/moose/discussions/26882
1779,How to reset sub-app data after each time step of main app in a Multi app simulation,https://github.com/idaholab/moose/discussions/23945
1780,Missing the timestep output file,https://github.com/idaholab/moose/discussions/25031
1781,Efficient Computations and Delineation of Multiple Strain Sources,https://github.com/idaholab/moose/discussions/24882
1782,Why does the iterative method not converge?,https://github.com/idaholab/moose/discussions/25029
1783,"Wrong _qp update value when defining additional material property in ""ComputeLinearElasticStress""",https://github.com/idaholab/moose/discussions/25025
1784,Dynamically loading custom app with level 2 ncrc apps on INL HPC,https://github.com/idaholab/moose/discussions/25021
1785,normals vs mapped normals,https://github.com/idaholab/moose/discussions/25000
1786,Advection kernel behaving differently in TET4 mesh compared in HEX8,https://github.com/idaholab/moose/discussions/24994
1787,Cubit Model I can Borrow,https://github.com/idaholab/moose/discussions/25003
1788,AMD Support?,https://github.com/idaholab/moose/discussions/25018
1789,write_hdf5 option,https://github.com/idaholab/moose/discussions/24992
1790,How add a hinges in line element's nodes,https://github.com/idaholab/moose/discussions/26218
1791,Combining regular and biased meshes in 2D and 3D.,https://github.com/idaholab/moose/discussions/26216
1792,Viscous flow over a base,https://github.com/idaholab/moose/discussions/26187
1793,Running the tutorials in MOOSE,https://github.com/idaholab/moose/discussions/26207
1794,How to compute second derivative in q-points,https://github.com/idaholab/moose/discussions/26146
1795,Moose-Input-Files: Handing Lists of Blocks,https://github.com/idaholab/moose/discussions/26205
1796,how to avoid mulitiple declaration using master action syntax?,https://github.com/idaholab/moose/discussions/26214
1797,Naiver Stokes Module IntegralDirectedSurfaceForce,https://github.com/idaholab/moose/discussions/26181
1798,INS pressure boundary condition with gravity,https://github.com/idaholab/moose/discussions/26157
1799,Hermite element in MOOSE,https://github.com/idaholab/moose/discussions/16391
1800,Applying Force/Pressure parallel to boundary,https://github.com/idaholab/moose/discussions/23377
1801,A random integer used in all poins,https://github.com/idaholab/moose/discussions/24722
1802,Material property and initial Aux variable values from an input (ASCII) file,https://github.com/idaholab/moose/discussions/24679
1803,Changing boundary condition,https://github.com/idaholab/moose/discussions/24715
1804,An advection simulation problem,https://github.com/idaholab/moose/discussions/24451
1805,Broken mesh from xda files,https://github.com/idaholab/moose/discussions/24700
1806,Moving Heat Source,https://github.com/idaholab/moose/discussions/24704
1807,moose not stop at the last step,https://github.com/idaholab/moose/discussions/24701
1808,Array kernel with coupled array variable,https://github.com/idaholab/moose/discussions/24685
1809,How to apply a LineLoad on a line or at a boundary,https://github.com/idaholab/moose/discussions/24669
1810,Cohesive zone on edge,https://github.com/idaholab/moose/discussions/23955
1811,Mesh refinement,https://github.com/idaholab/moose/discussions/25774
1812,Issues with Jacobian incorporating second time derivative,https://github.com/idaholab/moose/discussions/25768
1813,Debug print in AppFactory.h,https://github.com/idaholab/moose/discussions/25767
1814,The difference of ADShaftConnectedPump1PhaseUserObject and ADPump1PhaseUserObject,https://github.com/idaholab/moose/discussions/25750
1815,Configuration for VSCode with MOOSE,https://github.com/idaholab/moose/discussions/18307
1816,"""Make clobberall"" will delete the dynamic library with so suffix in wasp install dir",https://github.com/idaholab/moose/discussions/25710
1817,MOOSE Action: Setting Default Values,https://github.com/idaholab/moose/discussions/25760
1818,How to write to a vector aux variable and access the gradient of a vector aux variable?,https://github.com/idaholab/moose/discussions/25751
1819,Second derivatives of FIRST LAGRANGE,https://github.com/idaholab/moose/discussions/21442
1820,The failed incremental solving in axisymmetric RZ coordinate,https://github.com/idaholab/moose/discussions/28159
1821,Parsed Optimization Objects not found?,https://github.com/idaholab/moose/discussions/28170
1822,"Unable to do debugging after installing the recent version of MOOSE  ->  Error: Floating point exception signaled, libMesh terminating:",https://github.com/idaholab/moose/discussions/28158
1823,What will be my Jacobian if the Residual is zero?,https://github.com/idaholab/moose/discussions/28156
1824,Can MOOSE Handle Salt Precipitation and Its Induced Porosity and Permeability Changes?,https://github.com/idaholab/moose/discussions/27832
1825,"""Negative Jacobian"" when using GapHeatTransfer",https://github.com/idaholab/moose/discussions/27934
1826,"Error ""Assertion `i < _size' failed""",https://github.com/idaholab/moose/discussions/28048
1827,Negative Jacobian - contact using non-conforming mesh,https://github.com/idaholab/moose/discussions/28091
1828,Off Diagonal Jacobin Potential Issue,https://github.com/idaholab/moose/discussions/27898
1829,Multiphase Porous Flow supercritical water,https://github.com/idaholab/moose/discussions/28055
1830,Topology optimization in MOOSE: Writing output of moose/modules/combined/examples/optimization/2d_mbb.i to a MSH or STL file?,https://github.com/idaholab/moose/discussions/27378
1831,Seeking Advice on Setting Initial Conditions for Multi-Step Simulation in MOOSE,https://github.com/idaholab/moose/discussions/27313
1832,Convergence problem when using mortar based approach in contact calculation,https://github.com/idaholab/moose/discussions/27337
1833,some problem when I install moose offline,https://github.com/idaholab/moose/discussions/27357
1834,How to Utilize AD Stress Materials for the Homogenization system,https://github.com/idaholab/moose/discussions/27373
1835,Libmesh error,https://github.com/idaholab/moose/discussions/27363
1836,Running MOOSE using apptainer / singularity,https://github.com/idaholab/moose/discussions/27377
1837,Installing Cardinal,https://github.com/idaholab/moose/discussions/27342
1838,Heat conduction got wrong physical results in Thermal Hydraulics Module,https://github.com/idaholab/moose/discussions/27375
1839,make -j4 error,https://github.com/idaholab/moose/discussions/27338
1840,Best practices for solving Phase-Field equations for a multiphase system,https://github.com/idaholab/moose/discussions/22780
1841,How to reduce the memory required to run？,https://github.com/idaholab/moose/discussions/22618
1842,Tracking motion of mass particles suspended in a fluid,https://github.com/idaholab/moose/discussions/22504
1843,How to couple 2D heat conduction equations with 1D fluid conservation equations?,https://github.com/idaholab/moose/discussions/22905
1844,Interface setting on CUBIT mesh,https://github.com/idaholab/moose/discussions/22757
1845,Error after updating Moose,https://github.com/idaholab/moose/discussions/22920
1846,How does the IntegratedBC work?,https://github.com/idaholab/moose/discussions/22931
1847,errors when update and rebuild libmesh,https://github.com/idaholab/moose/discussions/22720
1848,Help understanding how vector variables are handled in auxkernels,https://github.com/idaholab/moose/discussions/22895
1849,How to add TensorMechanics into eigenvalue calculation,https://github.com/idaholab/moose/discussions/22721
